id,reference_id,name,price,image,extra_images,description,category_id
371,8935,灰月光多宝手串BAC1207x,212.00,https://aurayou2.lot-lot.com/image/32/2025/07/613ae1dc7db1ace4b606ae3abb19d304.jpg,https://aurayou2.lot-lot.com/image/32/2025/07/613ae1dc7db1ace4b606ae3abb19d304.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/bac9bf474262769413458dccdbdf576a.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/e5e6d4e3253100d7e27b7c481fb74fad.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/9b9aecbe1a460bebe3d352ab4c0d4da8.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/45abd32824edebcc3e40f12600733899.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/68230297c6be12be7f206aa87d189484.jpg,"▫️▪️灰月光多宝手串 - 材质&尺寸：灰月光5.5mm,黄塔晶11mm,千层幽灵13mm,黄虎眼10mm,蓝晶12mm,红胶花11.5,天河石10mm,白月光9mm",831|832|833|834|845|846|847|848|849|850|851|852|853|854|858|863|865|922|1054|1802
372,8631,灰月光海蓝宝手串BAC115x,325.00,https://aurayou2.lot-lot.com/image/32/2025/07/a04ef60a21457aff8bb08efa10e7f3c1.jpg,https://aurayou2.lot-lot.com/image/32/2025/07/a04ef60a21457aff8bb08efa10e7f3c1.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/2bb7f4085908bace7547a36b6f69d07f.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/2531aeaf7b74e4704d9af21f5650a151.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/8254e152dc53cf7f5a89af03cf745e4c.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/21432353f0cf47e9f2638609581c6b0d.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/6045f018c46407ee17da7704b4a8aff0.jpg,▫️▪️灰月光海蓝宝手串 - 材质&尺寸：灰月光6mm，海蓝宝13.5mm,831|832|833|834|847|849|850|852|858|863|865|922|1054|1690
373,7659,奶茶月光雪花幽灵手串BAC1015,168.00,https://aurayou2.lot-lot.com/image/32/2025/04/7eaf0ae71f4fc99c5952629797f6cfdb.jpg,https://aurayou2.lot-lot.com/image/32/2025/04/7eaf0ae71f4fc99c5952629797f6cfdb.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/f11f99e2592238e5861d59bd6636dc72.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/74105376e4043edc6ef4aab3adcf0c2e.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/174aa022b0fb92994cd891e2e5e636e1.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/0f4c691a56e3aef851646ee5268d5676.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/023a7ddfa238659c7263ddb9268fb7c2.jpg,▫️▪️奶茶月光雪花幽灵手串 - 材质：奶茶月光，雪花幽灵 尺寸：11mm,831|832|833|834|845|846|849|850|852|853|859|862|922|1054|1188
374,5722,灰月光海蓝宝手串BAC686,290.00,https://aurayou2.lot-lot.com/image/32/2025/01/31172d09ac2c840f6b900d4a0e13075c.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/31172d09ac2c840f6b900d4a0e13075c.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/fd3d81f2c458a0021ba3939baba7414e.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/2016ac35d846301421802c3f20d19154.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/b57b22950d9fc900ccd178ef0893c1e5.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/8ad7ca211906907aaaf0b1b7f425cd18.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/94a61ba11d0664faa9e7da0adf0ef2f4.jpg,▫️▪️灰月光海蓝宝手串 - 材质：灰月光、海蓝宝 尺寸：12-13mm,831|832|833|834|849|850|852|859|862|922
375,6942,金骨干茶晶手串BAC1017,120.00,https://aurayou2.lot-lot.com/image/32/2025/03/4e6750567aea1687d8aa0afa26e5b3c7.jpg,https://aurayou2.lot-lot.com/image/32/2025/03/4e6750567aea1687d8aa0afa26e5b3c7.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/d0c3ed94ce3968289e549082b64f65d3.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/91d2d2a9f15571569e113fbec64d7a11.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/e742c0965313cddf6294a6a83fd8ff0a.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/20711e1a2bee3227f1b06525c87c66b3.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/f8223bdac4f9edb18d0d83a306670d70.jpg,▫️▪️金骨干茶晶手串 - 材质：茶水晶，金骨干 尺寸：11mm,831|832|833|834|850|851|852|859|862|925|1054|1063
376,6436,茶水晶手串BAC917,172.00,https://aurayou2.lot-lot.com/image/32/2025/01/1fe4a1b4f47f3d374c25ac563ecd1d77.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/1fe4a1b4f47f3d374c25ac563ecd1d77.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/07ec3b979e6f85914a5d2a42ba390345.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/57b16a5d1cfc66e1d67f81144144ce4c.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/e390180070123bf7a44d2a38ca54b270.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/72ac3ae9808a538dd0b39d02300b6310.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/6df561d158b0bc2534b6ade5eaf376af.jpg,▫️▪️茶水晶手串 - 材质：茶水晶 尺寸：10mm,831|832|833|834|850|852|858|860|862|925
377,6388,茶水晶手串（男士）BAC419,185.00,https://aurayou2.lot-lot.com/image/32/2025/01/9cb506c15e0d9a02ad11bf5bdbac6deb.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/9cb506c15e0d9a02ad11bf5bdbac6deb.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/9498e38da0c6f92b2b9aa0ee158c6e3b.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/2b65b16f893f3bb02861d0f56df71f9c.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/d070370267f9a0f56858b16c8472d838.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/af4a14c52ff206bc641c1a67126ec2ae.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/2e3abd70d96a5f594ef96d636dea0151.jpg,▫️▪️ 茶水晶手串（男士） - 材质：茶水晶 尺寸：13mm,831|834|870|925
378,9686,天蝎座｜深邃守护手串BAC1302,306.00,https://aurayou2.lot-lot.com/image/32/2025/08/a944f065892ab9ab09db499d3e637dce.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/a944f065892ab9ab09db499d3e637dce.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/3ded2f94d2b4788e07d7134cd3f2598e.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/9079946ca0991c7c9ffd708508d009a5.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/b613b51a1ec906b269349346da026526.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/02450bf3e2b23ada62646b167d374e89.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/4d185a4e5184fb2fe6ba7257094b2ae1.jpg,▫️▪️**【天蝎座｜深邃守护手串】** &nbsp; 拉长石 蓝月光 紫水晶 葡萄石 金发晶 海蓝宝 黄塔晶 小珠6-8m、大珠9-10m,831|832|833|834|845|846|847|848|849|850|851|852|854|858|1054|1526|2058|2173
379,9682,巨蟹座｜温柔守护手串BAC1298,306.00,https://aurayou2.lot-lot.com/image/32/2025/08/af7e0aa9212d855e4812a407b0944e7b.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/af7e0aa9212d855e4812a407b0944e7b.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/64c5bcf4172408ef6ba1d29debc99457.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/f5d9c8744bce0faf28144a2413a9e357.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/2525c3e3c8dd0d595cb8fe295f29bef4.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/13344501f3cda0617e8b48f9d01c1d02.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/cc7947122a01d3f1b9bb14320079c00c.jpg,▫️▪️**【巨蟹座｜温柔守护手串】** &nbsp; 紫水晶 白水晶 草莓晶 南红玛瑙 海蓝宝 黄塔晶 白水晶刻面 尺寸：小珠6-8m、大珠9-10m,831|832|833|834|845|846|847|848|849|850|851|852|853|854|858|1054|1526|2058|2173
380,9539,生肖猪｜富足稳厚手串BAC1325,280.00,https://aurayou2.lot-lot.com/image/32/2025/08/ba78a646aab881a908a3e4e20503a4ba.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/ba78a646aab881a908a3e4e20503a4ba.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/88a632dcde3ce1efb3a0e260733a86bd.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/f47986521ccb7ad51402247704233bb6.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/577c150ae1ee823277391f58a24da6f3.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/5daebe9cd41ad22eb2d20ec2a8f7ff7b.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/d6dc4fb5f477ac48c849d11271c49ece.jpg,【生肖猪｜富足稳厚手串】 红焦花12mm+ 黄水晶12mm+ 茶水晶12mm+ 白水晶12mm+ 黄虎眼12mm+ 草莓晶12mm+ 黄胶花12mm+ 黄塔晶12mm+ 金发晶12mm+ 黑金超12mm+ 爱心隔珠 隔珠,831|832|833|834|845|846|847|848|849|850|851|852|853|854|858|1054|1526|2171|2172
381,9536,生肖狗｜忠诚守护手串BAC1324,280.00,https://aurayou2.lot-lot.com/image/32/2025/08/6edba8061f61e1d446c26fc70fb0865d.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/6edba8061f61e1d446c26fc70fb0865d.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/9871ff75777c6fb239bb53a054816ce6.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/9c00cded85094aa496ebbe955050ea4a.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/ad557372954fbcd950b1ced05a42ef1c.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/a9b47222c3048ac272a5d7687bc599ea.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/6e13f9a70285986c39ad82924803fbe3.jpg,【生肖狗｜忠诚守护手串】 草莓晶12mm+ 黄胶花13mm+ 茶水晶12mm+ 黑曜石12mm+ 紫水晶12mm+ 白阿赛12mm+ 粉水晶12mm+ 白幽灵12mm+ 隔珠 双排钻隔珠 隔片,831|832|833|834|845|846|847|848|849|850|851|852|853|854|858|1054|1526|2171|2172
382,9535,生肖鸡｜沉稳远见手串BAC1323,280.00,https://aurayou2.lot-lot.com/image/32/2025/08/fde36a06084d2dbbb3b5cf7e0a516e77.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/fde36a06084d2dbbb3b5cf7e0a516e77.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/06f9c68bb63dc44f36ece844b9e5e8e5.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/41e15849b3f9d206b88631e4a63fbcbb.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/c00058de5cae6c74a4b94bb82d594538.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/1437be23d5d972f8d229505b30e31243.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/7ee25d2b94a36a7ce44bad44f3d09223.jpg,【生肖鸡｜沉稳远见手串】 茶水晶12mm+ 鹰眼石12mm+ 黑曜石13mm+ 白水晶12mm+ 绿幽灵12mm+ 金发晶12mm+ 紫水晶12mm+ 黑金超12mm+ 黄水晶12mm+ 隔珠 方钻隔珠,831|832|833|834|845|846|847|848|849|850|851|852|853|854|858|1054|1526|2171|2172
383,9534,生肖猴｜灵动多智手串BAC1322,399.00,https://aurayou2.lot-lot.com/image/32/2025/08/bf2d2291d7c03748812854d81da0dba6.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/bf2d2291d7c03748812854d81da0dba6.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/b4e188a8ad7b9b8f7510bb20d4c97f61.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/4de6d139c90aeae77104fbc34c0249be.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/85ec396fad0db395303ce7450a139d16.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/883140ae19a23bbcf3804dd988a1f475.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/bc0e82b7af11519e22d7ba165b2cfd81.jpg,【生肖猴｜灵动多智手串】 黑曜石12mm+ 黑金超12mm+ 海蓝宝12mm+ 黄水晶12mm+ 黄塔晶12mm+ 蓝晶12mm+ 绿水晶12mm+ 白水晶12mm+ 隔珠 方钻隔珠,831|832|833|834|845|846|847|849|850|851|852|853|854|858|1054|1526|2171|2172
384,9528,生肖羊｜稳健丰盈手串BAC1321,399.00,https://aurayou2.lot-lot.com/image/32/2025/08/c3c4c948f67baef8c9a3915e3103c7a0.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/c3c4c948f67baef8c9a3915e3103c7a0.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/1eedb26b781e99943d02a207dee1f196.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/f8d6013ec5e0d59b8893eee17949a818.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/a0088e6a138e3eaf32e5075398cb20ce.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/003e55ac85f9a5e4526b6ac6b9e45dad.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/faf3290811d2fd17ac3e774305efa6ca.jpg,【生肖羊｜稳健丰盈手串】 黄塔晶12mm+ 白幽灵12mm+ 红焦花12mm+ 黑金超12mm+ 金发晶12mm+ 海蓝宝12mm+ 白水晶方块 隔珠 双排钻隔珠 隔片,831|832|833|834|845|846|847|848|849|850|851|852|853|854|858|1054|1526|2171|2172
385,9527,生肖马｜果敢前行手串BAC1320,280.00,https://aurayou2.lot-lot.com/image/32/2025/08/18d7f879021c2fd814c242ce05a4578e.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/18d7f879021c2fd814c242ce05a4578e.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/3ce35cf624cc0c2e51084d4a11c4fa4a.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/ef38dd667bc21f5b96f739529c453d91.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/fb39145159505c1d2cdc7929e2a722c5.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/51212f80e71a8aa64d1b43ae4d695d87.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/384df009cb624c67430d65ed696ff295.jpg,【生肖马｜果敢前行手串】 黄塔晶12mm+ 紫水晶12mm+ 草莓晶12mm+ 深紫水晶12mm+ 白幽灵12mm+ 柠檬黄水晶12mm+ 白水晶12mm+ 红焦花12mm+ 白水晶扭扭珠 隔珠,831|832|833|834|845|846|847|848|849|850|851|852|853|854|858|1054|1526|2171|2172
386,9525,生肖蛇｜智慧沉稳手串BAC1319,280.00,https://aurayou2.lot-lot.com/image/32/2025/08/27da9b02f558e1c0f9e4fdb6e41b1a5a.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/27da9b02f558e1c0f9e4fdb6e41b1a5a.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/d60756acab28eb3165ee69cda29d098f.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/b1bf5229407c0bd81a31ba4b199de065.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/a0697f287f4a3c61bf9c6e0a1eeb49b3.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/bc964726cd5aa9fbeb93b22ccedf136d.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/7fbea1a81c8960c85425d49147f8f64c.jpg,【生肖蛇｜智慧沉稳手串】 紫水晶12mm+ 粉水晶12mm+ 白水晶12mm+ 拉长石12mm+ 黑金超12mm+ 白幽灵12mm+ 隔珠 菱形钻隔珠,831|832|833|834|845|846|847|848|849|850|851|852|853|858|1054|1526|2171|2172
387,9524,生肖龙｜蓄势腾飞手串BAC1318,280.00,https://aurayou2.lot-lot.com/image/32/2025/08/49d745ebf2501d2cdcb888e99c1b5dbc.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/49d745ebf2501d2cdcb888e99c1b5dbc.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/3eec9b64953c256b199673666eba3554.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/d3686f6f6dfbdae233df1666d0337f81.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/7cc604465753b4227a83dc0000ce66ed.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/e0faa4132820b3e17be6f0a498f55f36.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/a2fdce8732a4c508869784fff1691c87.jpg,【生肖龙｜蓄势腾飞手串】 粉水晶12mm+ 黑金超12mm+ 草莓晶12mm+ 白水晶12mm+ 紫水晶12mm+ 黄水晶12mm+ 金发晶12mm+ 满钻隔珠 菱形钻隔珠,831|832|833|834|845|846|847|848|849|850|851|852|853|854|858|1054|1526|2171|2172
388,9523,生肖兔｜温润进阶手串BAC1317,399.00,https://aurayou2.lot-lot.com/image/32/2025/08/6fdd9795b7cc8c7b140cb23b86d84930.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/6fdd9795b7cc8c7b140cb23b86d84930.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/3f6cce0bccd3d12b519905738625f004.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/0abb22e16d077f2037a3a7c3a9045291.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/b3c0713d39a12d8b3b2efdb65691c1fd.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/aa3cc98217698623a1b7f3c47a69a7f2.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/dc2e36cb259a3a6160675faff6a1cf5e.jpg,【生肖兔｜温润进阶手串】 黑发晶11mm+ 黄水晶12mm+ 海蓝宝12mm+ 白水晶12mm+ 粉水晶12mm+ 黑金超12mm+ 紫水晶12mm+ 绿幽灵11mm+ 白水晶方块 满钻隔珠,831|832|833|834|845|846|847|848|849|850|851|852|853|854|858|1054|1526|2171|2172
389,9522,生肖虎｜勇毅突破手串BAC1316,280.00,https://aurayou2.lot-lot.com/image/32/2025/08/e3f39be18ea44ef5047b2ac96ee095e9.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/e3f39be18ea44ef5047b2ac96ee095e9.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/3bc5e9c8a4cf31cec0a6966442de1331.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/0f5c575e73e98a9a03e546d126ffab0b.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/0d55f0d1bb054c931645c9a30ae583f1.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/28b3318070a59f78a95cb32ef0534c0c.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/b92356a5e85f5e3e3880a6ff3b7fa9a8.jpg,【生肖虎｜勇毅突破手串】 紫水晶12mm+ 海蓝宝12mm+ 白幽灵11mm+ 黄虎眼11mm+ 黑发晶11mm+ 绿幽灵11mm+ 金曜石11mm+ 黑金超10mm+ 树叶隔珠 满钻隔珠,831|832|833|834|846|847|849|850|851|852|853|858|1054|1526|2171|2172
390,9521,生肖牛｜稳健聚势手串BAC1315,280.00,https://aurayou2.lot-lot.com/image/32/2025/08/5b9e8e39cebe8662b35b9a4f19c8927c.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/5b9e8e39cebe8662b35b9a4f19c8927c.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/39161aba0eb7f00f1a5a4fc6b6baecf8.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/74d09b7430fff109df19458ee4cc5129.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/81e3b095b8f71e803e8dc2394acd439e.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/f8db3dfdd89f93375d6f2f408c096a6b.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/93b04bededd1c496d2d7a5eff3000815.jpg,【生肖牛｜稳健聚势手串】 草莓晶12mm+ 白水晶12mm+ 红胶花12mm+ 黄虎眼12mm+ 浅紫水晶12mm+ 白幽灵12mm+ 透紫水晶12mm+ 粉水晶12mm+ 金发晶12mm+ 金虎眼12mm+ 蓝月光12mm+ 黄塔晶12mm+ 金色隔珠,831|832|833|834|845|846|847|848|849|850|851|852|853|854|858|1054|1526|2171|2172
391,9520,生肖鼠｜灵动聚福手串BAC1314,280.00,https://aurayou2.lot-lot.com/image/32/2025/08/0874d84f6869e8bc6b0431f82f9e2c84.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/0874d84f6869e8bc6b0431f82f9e2c84.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/196c161ec673c7eacbd909ed96d6d0d4.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/30ca949a73a7b9f1fd5a69cd775e1edc.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/b53e3810ae453cbdc863d2ed580095f7.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/331c4d6e9e194cbecddc0cf02154c0d7.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/32bce1bb518824b0aea8ea8dc486a41b.jpg,【生肖鼠｜灵动聚福手串】 粉水晶11mm 粉水晶13mm 熏衣草紫水晶12mm+ 浅紫水晶12mm+ 柠檬黄水晶12mm+ 深紫水晶12mm+ 金发晶12mm+ 黑金超12mm+ 草莓晶12mm+ 合金隔珠 隔片隔珠 &nbsp;,831|832|833|834|845|846|847|848|849|850|851|852|853|854|858|1054|1526|2171|2172
392,9485,红绿系多宝手串BAC1188,320.00,https://aurayou2.lot-lot.com/image/32/2025/08/cf77c8c9ac16abaf12b081eaf1096cd9.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/cf77c8c9ac16abaf12b081eaf1096cd9.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/8095525eb0a376e02cd536ea0262e3ce.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/090ea8aa7e6d78a8f0d8a025fe6246b6.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/17ea8954c57a127b02fa81b5e4f372ae.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/38ed6ba66ddb0505d429b39aa7e6b2f2.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/13fe2a3707ebe2e0f4106d1db70fb0e6.jpg,▫️▪️红绿系多宝手串 - 材质&尺寸：红胶花13.5mm，红胶花10.5mm，绿幽灵10.5mm，绿龙晶10mm，黑金超10mm，绿发晶10mm，红胶花方糖,831|832|833|834|845|846|850|851|852|854|858|862|1054|1526|2061
393,9484,海蓝宝绿幽灵黑发晶白水手串BAC1310,838.00,https://aurayou2.lot-lot.com/image/32/2025/08/1020a11a4057beedc0c15e5d2829ab44.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/1020a11a4057beedc0c15e5d2829ab44.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/f80c007c833e4084990a8159af0d4eeb.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/04e78e71bae9ec016845d80912f67bfa.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/1c2ad5e69690d5ed36de1bdb1b565948.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/bfa51d5d262cdf17eee2baa1e1d96b70.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/54f4c160873d6d8da8c5c55ebbc10d75.jpg,▫️▪️海蓝宝绿幽灵黑发晶白水手串 - 材质&尺寸：海蓝宝13.5mm，绿幽灵13mm，黑发晶12.5mm，白水晶12.5mm，银曜石13.5mm,831|832|833|834|845|846|847|849|850|851|852|853|854|858|862|1054|1526|2061
394,9483,岫玉白阿塞手串BAC1183,166.00,https://aurayou2.lot-lot.com/image/32/2025/08/1f4ea62dd1ce14080df128451b554d64.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/1f4ea62dd1ce14080df128451b554d64.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/a114865ab41f415169d7345a72791b56.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/1f8d5f402c7d8d45025dd2a715db65b0.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/838867cf1e5aa7e8196ef62404d7f0dc.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/c387316f40164c088c7f3d29860def74.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/fe354a2c5e84de8e125f97cd2132f0cd.jpg,▫️▪️岫玉白阿塞手串 - 材质&尺寸：岫玉14mm，白阿塞13.5mm，白水晶12mm，红胶花12mm，黄胶花11.5mm，发晶4mm，白水晶双尖,831|832|833|834|845|846|847|848|849|850|851|852|853|854|858|862|1054|1526|2061
395,9462,双鱼座守护系列手串BAC1294,355.00,https://aurayou2.lot-lot.com/image/32/2025/08/b77dec096d3cad555c860c9a53087f7f.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/b77dec096d3cad555c860c9a53087f7f.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/19789c63a08750b5d8aa0e04e77af818.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/d1d965f01358a769e280cad9571279f7.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/badebad005abd3594d545958b509dfde.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/010426f48a2555c2d1eac7020ad3b07e.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/6237aa0863511fc3834721e4f492a42a.jpg,"▫️▪️双鱼座守护系列手串 - 材质&尺寸：白水晶10mm,海蓝宝10mm,紫水晶10mm,紫锂辉10mm,黑金超10mm,粉水晶10mm,黄塔晶10mm,星座银隔珠",831|832|833|834|845|846|847|848|849|850|851|852|853|854|855|1054|1526|2058|2059
396,9459,射手座守护系列手串BAC1291,355.00,https://aurayou2.lot-lot.com/image/32/2025/08/b7cdb4fd3a558af7ca247f591b5d371a.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/b7cdb4fd3a558af7ca247f591b5d371a.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/fd7b809eda23b92c37e2ebc62744580a.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/0ce72951bca4232cd0d1869c62cf9a42.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/2be8600917895341bceb3807a361723a.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/c0c9a14ea328374041585b1ea9ed2da2.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/4f48a4d278d5f2b5e38072df6cb7f831.jpg,"▫️▪️射手座守护系列手串 - 材质&尺寸：海蓝宝10mm,粉水晶10mm,白水晶10mm,黄水晶随型,白幽灵11mm,星座银隔珠",831|832|833|834|845|846|847|848|849|851|852|853|854|855|1054|1526|2058|2059
